Iphone	tag	zhi_score	phone_score	guide_score	risk_level	high_orders	airport_orders	company	consume	area
1572855	0	4	2	0	1	0	0	1	0.753	1
3999925	0	4	3	0	1	0	2	0.055	0.213	0
4568244	0	6	3	0	1	0	0	0.958	0.547	0
3501618	1	3	2	5	1	0	0	0.359	0.044	1
9757971	0	3	4	2	1	0	0	0.373	0.395	0
1234929	0	4	3	0	1	0	0	0.088	0.31	0
3271228	0	6	4	0	1	0	0	0	0	0
1840910	0	3	3	0	1	0	0	0.87	0.184	0
8409016	0	3	3	0	1	0	1	0.2	0.486	0
9789807	0	7	3	0	1	1	6	0.944	0.459	0
9333193	0	3	3	0	1	0	0	0.826	0.372	0
4025994	0	4	3	0	1	0	0	0.558	0.12	0
3431740	0	6	7	0	1	0	0	0.018	0.229	0
5758122	0	4	3	0	1	0	1	0.527	0.381	0
1359411	0	5	3	0	1	0	0	0.7	0.458	1
8478230	0	2	3	0	1	0	0	0.299	0.319	0
4276621	0	3	3	0	1	1	0	0.472	0.437	0
3937645	0	5	4	0	0	0	0	0.799	0.233	0
572162	0	4	3	5	0	1	0	0.169	0.433	0
4404372	0	3	4	0	1	0	0	0.038	0.207	0
2201280	0	4	3	0	1	0	0	0.628	0.117	0
1031010	0	4	4	0	1	0	31	0.155	0.337	0
6204418	0	5	4	0	1	0	0	0.898	0.118	0
2927609	0	6	3	0	1	0	0	0.049	0.228	0
729928	0	6	6	0	1	0	0	0.874	0.281	0
6585631	0	5	3	0	1	1	14	0.942	0.825	0
2954082	0	5	3	0	1	0	0	0.866	0.52	0
4328838	0	5	6	0	1	0	0	0.951	0.644	1
8069365	0	5	3	0	1	0	0	0.198	0.555	0
5128404	0	3	4	0	1	0	0	0.907	0.386	0
5092000	0	6	28	0	1	0	0	0.957	0.247	0
9147130	0	3	3	0	1	0	1	0.934	0.209	0
5716867	0	3	3	0	0	0	0	0.987	0.515	0
9965026	0	6	3	0	1	0	2	0.458	0.349	0
2476346	0	2	6	0	1	1	0	0.05	0.123	0
1463378	0	3	3	0	1	0	0	0.412	0.314	0
616549	0	4	4	0	1	0	0	0	0	0
7830360	0	4	4	0	1	0	0	0.854	0.27	0
4998700	0	4	65	0	1	0	0	0.95	0.393	0
2827670	0	3	4	0	1	0	3	0.62	0.42	0
1751361	0	5	3	0	1	0	0	1	0.855	0
1630603	0	5	4	0	1	0	0	0.503	0.233	0
7691121	0	4	3	0	1	0	23	0.974	0.577	0
5430315	0	5	3	0	1	0	4	1	0.692	0
1278273	0	4	3	0	1	0	0	0.433	0.214	0
2204	0	4	3	0	0	0	0	0.86	0.344	0
9887201	0	2	3	0	1	0	1	0.129	0.069	0
9349481	0	4	3	0	1	0	0	0.432	0.701	0
2793549	0	3	4	0	1	0	7	0.099	0.737	0
8313671	0	6	3	0	1	0	0	0.669	0.209	0
2600192	0	5	3	0	1	0	0	0.658	0.015	0
4394074	0	4	3	0	1	0	0	0.842	0.336	0
968353	0	3	3	3	1	0	1	0	0	0
8490608	0	4	3	0	1	0	0	0.822	0.846	0
8556929	0	2	4	0	1	0	0	0.263	0.244	0
5477815	0	4	3	0	1	0	0	0.652	0.754	0
4876108	0	2	3	0	1	0	0	0.399	0.502	1
5877079	0	6	3	0	1	1	0	0.672	0.441	0
5717963	0	5	3	0	1	0	0	0.215	0.276	0
7746509	0	4	3	0	1	0	0	0.747	0.166	0
7343142	0	5	3	0	1	0	7	1	0.878	0
418758	0	3	4	0	1	0	0	0.967	0.293	0
1265334	0	3	3	0	1	0	0	0.888	0.246	0
9720561	0	4	4	0	1	0	0	0.024	0.078	0
9642526	0	4	2	0	1	0	5	0.28	0.209	0
7436098	0	4	3	0	0	0	0	1	0.548	0
3749147	0	3	3	0	1	0	0	0.877	0.763	1
6080886	0	4	4	0	1	0	0	0.288	0.14	0
7696979	0	6	3	0	1	0	0	0.256	0.275	0
4745837	0	6	2	0	1	0	3	0.828	0.498	0
9416379	0	4	11	0	1	0	0	0.021	0.233	0
8265526	0	4	3	0	1	0	0	0.16	0.163	1
5607599	0	3	3	0	1	0	0	0.742	0.225	0
977059	0	3	4	0	0	0	1	0.857	0.516	0
6792775	0	5	3	0	1	4	3	0.491	0.878	0
9837899	0	4	4	0	1	0	0	0.554	0	0
5452812	0	3	3	0	1	0	2	0.489	0.08	0
9623421	0	5	4	0	1	0	16	1	0.288	0
4340394	0	4	2	0	1	0	0	0.216	0.458	0
3118777	0	3	4	0	1	0	2	0.127	0.444	0
3062876	0	4	3	0	1	0	0	0.893	0.624	0
2993980	0	5	8	0	1	0	6	0.524	0.388	1
6418255	0	3	3	0	1	0	7	0.628	0.563	0
5594874	0	2	3	0	1	0	0	0.915	0.198	0
9971188	0	1	5	5	0	0	0	0.956	0.168	0
6301729	0	3	6	0	1	0	0	0.915	0.452	0
7720636	0	6	3	0	0	0	1	1	0.269	0
1371922	0	2	4	0	1	0	3	0.549	0.274	0
9287628	0	6	4	0	1	6	5	1	0.699	0
9452959	0	5	4	0	1	0	0	0.438	0.64	0
2769524	0	4	3	0	1	0	1	0.124	0.275	0
5084153	0	5	4	0	1	0	0	0.315	0.363	1
5259354	0	5	4	0	1	0	0	0.101	0.418	0
1895640	0	4	8	0	1	0	0	0.794	0.636	0
936474	0	3	6	0	1	0	0	0.246	0.175	0
8711549	0	6	3	0	1	0	1	0.131	0.24	0
8789095	0	5	2	0	1	0	8	0.266	0.525	0
7466183	0	6	3	0	1	0	5	1	0.685	0
1214026	0	4	3	0	1	1	0	0.225	0.518	0
1359237	0	6	3	0	1	0	0	1	0.606	0
2463169	0	3	4	0	1	0	0	0.866	0	0
8698136	0	6	3	0	1	0	0	0.664	0.315	1
1343216	0	4	3	0	1	0	0	0	0.194	0
9907233	0	4	2	0	1	0	0	0.675	0.32	0
6029372	0	5	3	0	1	0	0	0.124	0.1	0
575510	0	4	8	0	1	0	0	1	0.374	0
812149	0	5	4	0	1	0	0	0.726	0.249	0
2989045	0	5	3	0	1	0	8	1	0.834	0
2167003	0	6	4	0	1	0	0	1	0.6	0
4952478	0	3	4	0	1	0	0	0.939	0.111	0
9970846	0	2	3	0	0	0	9	0.676	0.678	0
7665279	0	5	4	0	1	0	0	0.725	0.402	0
4082237	0	6	7	0	1	0	0	0	0	0
4459549	0	5	4	0	1	0	5	0.097	0.142	1
9706464	0	3	4	0	1	0	9	0.981	0.501	0
1028968	0	6	4	0	1	0	0	0.428	0.142	0
4096062	0	2	4	0	1	0	0	0.982	0.269	0
2423572	0	3	4	0	1	0	1	0.943	0.132	0
6076365	0	4	3	0	1	0	10	0.257	0.315	0
9418260	0	4	3	0	0	0	0	0.504	0.364	0
4476248	0	6	3	0	1	2	19	0.522	0.552	0
9672607	0	4	4	0	0	0	0	1	0.099	1
5137126	0	4	4	0	1	6	24	0.487	0.702	1
6554207	0	6	5	0	1	0	22	0.855	0.48	0
3825173	0	4	3	0	1	0	0	0	0	0
4624576	0	4	3	0	1	0	0	0.755	0.335	0
5993021	0	2	4	0	1	0	2	0.121	0.436	0
4296315	0	3	3	0	1	0	0	0.937	0.157	0
4249221	0	6	3	0	1	7	8	0.747	0.628	0
4067943	0	5	4	0	1	0	0	0.954	0.872	0
2650204	0	5	4	0	1	0	0	0.896	0.258	0
1754343	0	5	2	0	1	0	0	0.031	0	0
4099325	0	5	4	0	1	0	6	0.035	0.771	0
4065514	0	6	4	0	1	1	2	0.409	0.772	0
491739	0	3	4	0	1	0	0	0.857	0.19	0
9699415	0	5	2	0	1	0	0	1	0.579	0
3463768	0	3	4	0	1	0	0	0.676	0.548	0
6699560	0	2	3	0	1	0	1	0.987	0.591	0
808451	0	3	93	0	1	0	0	0.677	0.08	0
9932027	0	4	4	0	1	0	0	0.675	0.235	0
6183000	0	6	3	0	1	0	0	0.946	0.398	0
574324	0	4	3	0	1	1	0	0.567	0.704	0
8540118	0	5	4	0	1	0	0	1	0.536	0
8492693	0	4	4	0	1	2	0	1	0.972	0
1375467	0	3	3	0	1	3	1	0.116	0.587	0
3059533	0	6	4	0	1	0	0	0.386	0.201	0
8961192	0	4	4	0	0	3	12	0.134	0.749	0
5964059	0	3	2	0	1	0	0	0.141	0.572	0
6479832	0	2	3	10	1	0	0	0.39	0.467	0
5415213	0	4	3	0	1	0	0	0.078	0.18	0
4342462	0	3	2	5	1	0	3	0.827	0.695	0
6780894	0	6	3	0	1	0	0	0.953	0.483	0
9835382	0	4	3	0	1	0	0	0.256	0.292	0
6291392	0	4	3	0	1	0	2	0.935	0.248	0
6860473	0	6	5	0	1	4	1	1	0.711	0
9611506	0	5	3	0	1	0	0	0.554	0.737	0
6640268	0	6	4	0	1	0	1	0.871	0.338	0
9776673	0	4	3	0	1	0	0	0	0	0
6372291	0	3	8	0	1	0	6	0.889	0.274	0
3985470	0	4	4	0	1	0	0	0.504	0.404	0
3488403	0	3	3	0	1	0	0	0.824	0.23	0
6830359	0	6	3	0	1	0	0	1	0.894	1
9514589	0	3	6	0	1	0	0	0.951	0.575	0
5929972	0	7	3	0	1	0	0	1	0.219	0
9761454	0	2	4	0	1	0	0	0.894	0.457	0
3962726	0	4	4	0	1	0	0	0.388	0.51	0
179217	0	4	3	0	1	0	0	0.353	0.19	0
5658440	0	5	8	0	1	0	2	0.052	0.625	0
3617350	0	6	4	0	1	0	0	0.957	0.081	0
1745135	0	3	3	0	1	0	0	0.195	0.202	0
9285662	0	5	4	0	1	0	0	0.118	0.538	1
5135020	0	5	3	0	1	0	0	0.234	0.624	0
6394119	0	6	9	0	1	1	1	0.251	0.34	0
8375982	0	5	2	0	1	0	3	1	0.639	0
3304777	0	5	6	0	1	13	7	0.49	0.268	0
8140718	0	4	6	0	1	0	0	0.968	0.982	0
910339	0	2	4	0	1	0	0	0.856	0.266	0
2157054	0	4	3	0	1	0	0	0.898	0.299	0
8534620	0	6	2	0	1	0	4	0.96	0.425	0
3410950	0	4	4	0	1	0	0	0.733	0.306	0
9174055	0	5	3	0	1	0	3	0.2	0.396	0
4744092	0	5	3	0	1	0	0	0.751	0.059	0
9193352	0	3	16	0	0	0	0	0.911	0.241	0
6465132	0	6	8	0	1	0	18	1	0.197	0
4309501	0	5	3	0	1	0	0	0.12	0.208	1
3576773	0	3	4	0	1	0	0	0	0	0
4886892	0	3	9	0	1	0	0	0.888	0	1
2644647	0	4	7	0	1	0	3	0.156	0.221	0
8289621	0	4	2	0	1	0	0	0.128	0.251	0
1603628	0	5	3	0	1	0	0	1	0.19	0
4376322	0	4	8	0	1	0	3	0.191	0.031	0
6970535	0	4	6	0	1	0	2	0.169	0.375	0
7663200	0	3	3	0	1	0	0	0.165	0.55	0
3478344	0	3	4	0	1	0	3	0.232	0.766	0
3852656	0	5	4	0	1	0	0	0.893	0.196	0
8781361	0	4	3	0	1	0	0	0.895	0.14	0
7902071	0	3	2	0	1	0	0	0.396	0.443	0
5091925	0	6	3	0	1	2	2	1	0.875	0
2775277	0	5	4	0	1	0	1	0.184	0.317	0
5354371	0	5	4	0	1	1	0	0.992	0.411	0
6611591	0	5	6	0	1	0	0	0.011	0.219	0
385198	0	2	4	0	1	0	0	0.287	0.305	0
4239293	0	5	7	0	1	0	1	0.953	0.442	0
4478128	0	3	2	0	1	0	0	0.986	0.632	0
5872126	0	4	8	0	1	0	0	0.189	0.297	0
8324889	0	4	4	0	1	0	0	1	0.807	0
9330351	0	5	4	0	1	0	0	0.982	0.116	1
987463	0	5	4	0	1	0	0	0.252	0.722	0
4494836	0	2	5	0	0	0	0	0.125	0.529	0
6816447	0	3	8	0	1	0	0	0.747	0.826	0
8591147	0	4	3	0	1	0	17	0.029	0.524	1
5927050	0	7	4	0	1	0	2	0.747	0.194	0
1679680	0	4	34	0	1	0	0	0.427	0.569	0
5885772	0	3	3	0	0	0	0	0.852	0.163	0
969972	0	6	6	0	1	0	2	0.143	0.792	0
7316238	0	4	6	0	1	0	0	0	0.554	0
7965305	0	4	3	0	1	0	0	0.507	0.516	0
1929622	0	4	3	0	1	0	4	1	0.469	1
2575896	0	5	4	0	1	0	0	0.07	0.815	0
753279	0	4	7	0	1	0	0	0.921	0.721	0
8950315	0	4	2	0	1	0	2	0.161	0.468	0
6964375	0	3	10	0	1	0	0	0.287	0	0
7343625	0	3	6	0	0	0	0	0.617	0.521	0
8385807	0	6	3	0	1	0	0	1	0.417	1
8632360	0	4	4	0	1	2	0	0.371	0.441	0
980332	0	5	3	0	1	0	0	1	0.479	1
4060592	0	5	3	0	1	0	0	0.04	0.016	0
8636753	0	6	3	0	1	0	0	0.868	0.355	0
1902913	0	3	7	0	1	0	0	0.658	0.112	0
2911089	0	4	3	0	1	0	0	0.952	0.57	0
8628081	0	6	3	0	1	0	0	1	0.405	0
8637563	0	5	3	0	1	0	3	0.923	0.836	0
798399	0	5	3	0	1	0	0	0.869	0.444	0
4302086	0	3	4	0	1	0	0	0.649	0.481	0
7472196	0	4	4	0	1	0	0	0.792	0.361	0
9036696	0	5	5	0	1	0	0	0.468	0.34	0
9480298	0	5	3	0	1	0	9	1	0.765	0
4593187	0	3	86	0	0	0	2	1	0.56	0
3376451	0	6	25	0	1	0	0	0.627	0.65	0
9956664	0	7	3	0	1	0	8	0.144	0.942	0
3723518	0	3	3	0	0	0	0	0.864	0.316	0
6135388	0	4	2	0	1	0	0	0.464	0.344	0
2888348	0	4	3	0	1	0	0	0.963	0.489	0
5828064	0	3	5	0	1	0	1	0.964	0.552	0
671672	0	4	3	15	1	0	0	0.024	0.158	0
4078198	0	5	3	0	1	0	0	1	0.069	0
8415784	0	4	4	0	1	0	0	0.082	0.581	0
1489914	0	6	4	0	1	0	0	0.443	0.754	0
7288791	1	4	16	0	0	2	37	0.121	0.883	0
3292755	0	5	3	0	1	0	0	0.557	0.465	0
1385416	0	4	2	0	0	1	0	0.531	0.528	0
9748719	0	3	9	0	1	0	0	0.524	0.456	0
3829254	0	2	3	0	1	0	15	0.071	0.873	0
5835490	0	6	3	0	1	0	1	0.89	0.847	0
339968	0	3	2	0	1	1	2	0.855	0.341	0
5878606	0	4	3	0	1	1	10	0.831	0.917	0
1538349	0	4	4	0	1	0	1	0.023	0.495	0
1083407	0	3	6	0	1	0	1	0.331	0.083	0
3929456	0	5	4	0	1	0	6	1	0.233	0
5085826	0	3	3	0	1	0	0	0.24	0.382	0
8060548	0	4	15	0	1	0	0	0	0	1
6910494	0	2	3	0	1	0	0	0.333	0.193	0
1675135	0	5	3	0	0	0	0	0.409	0.702	0
9894269	0	5	4	0	1	0	0	0.486	0.004	0
6584740	0	6	3	0	1	0	0	0.809	0.22	0
2184373	0	3	4	0	1	0	0	0.067	0.012	0
6546882	0	2	2	0	1	0	0	0.478	0.381	1
1936437	0	5	3	0	1	0	0	0.362	0.048	0
1941227	0	3	3	0	1	0	0	0.624	0.343	1
9323928	0	5	3	0	1	0	0	0.032	0.302	0
9543035	0	4	4	0	1	0	1	0.098	0.373	0
7145313	0	3	3	0	1	0	0	0.473	0.29	0
445028	0	6	4	0	1	1	6	0.035	0.448	0
4360353	0	4	3	5	1	0	0	0.312	0.312	0
6800791	0	4	3	0	1	0	0	0.211	0.536	0
2311336	0	6	4	0	1	5	60	0.66	0.962	0
3958857	0	5	4	0	1	0	0	0.845	0.093	0
2587892	0	5	4	0	1	0	0	0.7	0.764	0
7252698	0	3	3	0	1	0	1	0.037	0.335	0
1778015	0	2	4	0	1	0	0	0.344	0.225	0
6340501	0	6	3	0	1	0	0	0.467	0.143	0
1103429	0	4	91	0	1	0	0	1	0.053	1
9660903	0	5	3	0	1	0	0	1	0.422	0
7625715	0	4	4	0	1	0	0	0.966	0.138	0
1056203	0	5	4	0	1	1	1	0.278	0.288	0
7325714	0	4	3	0	1	0	0	0.045	0.268	0
3716345	0	2	2	0	0	0	2	0.168	0.438	0
6594391	0	5	3	0	1	0	0	0.967	0.915	0
3018576	0	4	3	0	1	0	1	0.789	0.675	0
7000753	0	3	3	0	1	0	2	0.189	0.538	0
5248785	0	6	3	0	1	0	1	0.988	0.685	1
2344067	0	4	3	0	1	0	4	0.448	0.337	0
428481	0	6	3	0	1	0	0	0.193	0.742	0
9653624	0	4	2	0	0	0	0	1	0.484	0
968275	0	2	3	0	0	0	0	0.659	0.354	0
8016522	0	3	4	0	1	0	0	0.602	0.272	0
4734002	0	2	4	0	1	0	0	0.439	0.1	0
1802841	0	6	3	0	1	0	0	1	0.164	0
7106490	0	3	3	0	1	0	1	0.839	0.432	1
8464787	0	4	4	0	0	0	0	0.94	0.261	0
7949010	0	5	3	0	1	0	0	1	0.263	1
8829359	0	3	2	0	1	0	0	1	0.385	0
1502601	0	3	4	0	1	0	0	0.902	0.24	0
5397189	0	4	4	0	1	0	0	0.991	0.384	0
315356	0	2	4	0	1	0	0	0	0.048	0
6757677	0	5	4	0	1	0	0	0.059	0.402	0
1334148	0	5	5	0	1	0	0	0.451	0.061	1
6604406	0	4	2	0	1	0	0	0.323	0.074	0
3911952	0	5	3	0	1	0	0	0.98	0.428	1
3552613	0	3	4	0	1	0	0	0.04	0.166	0
427217	0	4	4	0	1	0	0	0.843	0.35	0
2395533	0	4	2	0	1	0	6	0.071	0.166	0
5781129	0	5	4	0	1	0	9	0.085	0.601	0
1933544	0	5	3	0	1	0	1	0.605	0.613	0
3270895	0	3	3	5	1	0	0	0.671	0.184	0
6422817	0	2	4	0	1	0	0	0.163	0.855	0
8018851	0	4	27	0	1	0	4	0.271	0.424	0
4010696	0	3	3	0	1	0	2	0.872	0.499	0
7194559	0	4	3	0	1	0	0	0.753	0.2	0
6778168	0	5	3	0	1	0	0	1	0.349	0
1432427	0	6	4	0	1	0	1	1	0.112	0
8902768	0	6	3	0	1	0	0	0	0.673	0
244838	0	5	4	0	1	0	7	0.436	0.703	0
8032520	0	2	3	0	1	3	0	0.304	0.709	0
2315948	1	2	4	3	1	0	0	0.072	0.295	0
5992482	0	6	4	0	1	0	0	0.965	0.856	1
825242	0	6	9	0	1	0	0	0.983	0.628	0
3115841	0	6	2	0	1	1	3	0.821	0.656	0
8047284	0	6	3	0	1	0	0	0.298	0.024	0
7844584	0	5	4	0	1	0	0	0.952	0.513	0
3983354	0	3	4	0	1	0	0	0.907	0	0
7500170	0	6	3	0	0	0	0	1	0.535	0
5083826	0	4	3	0	1	0	0	0.157	0.338	0
8443702	0	5	3	0	1	0	0	0.89	0.611	0
5003895	0	4	3	0	1	0	0	0.122	0.232	0
2442245	0	5	14	0	1	0	0	0.199	0	0
7440406	0	2	4	0	1	1	0	0.477	0.162	0
4033820	0	6	4	0	1	0	0	0.033	0.531	0
2270467	0	5	7	0	1	0	0	0	0	0
5355121	0	5	2	0	1	0	0	0.928	0.239	0
7353818	0	4	3	0	1	0	0	0.294	0.528	0
2620621	0	4	3	0	1	0	6	0.399	0.472	0
539822	0	3	8	0	1	0	3	1	0.194	0
8276684	0	5	4	0	1	0	5	0.097	0.592	0
6770326	0	4	4	0	1	0	4	0.95	0.223	0
2203697	0	5	4	0	1	1	0	1	0.28	0
9911675	0	3	7	0	1	0	0	0.187	0.439	0
4653604	0	5	3	0	1	0	1	0.166	0.19	0
9465854	0	6	4	0	1	0	0	0.491	0.748	1
1072237	0	4	3	0	1	0	7	0.027	0.475	0
1885023	0	3	4	0	0	0	0	0.164	0.774	0
4142129	0	3	9	5	1	0	0	0.52	0.08	0
2719545	0	4	3	0	1	0	0	0.199	0.375	0
6317905	0	7	4	0	1	2	25	1	0.895	0
1010736	0	4	4	0	1	0	0	0.093	0.482	0
5566016	0	5	2	0	1	0	6	0.799	0.573	0
3717351	0	4	32	0	1	0	0	0.013	0.694	0
9654770	0	5	3	0	1	0	0	1	0.492	0
9034008	0	5	4	0	1	0	1	0.386	0.346	0
8033630	0	2	4	0	1	0	0	0.629	0.39	1
6733674	0	4	4	0	1	0	0	0.13	0.369	0
2426382	0	4	4	0	1	0	3	0.974	0.315	0
6646917	0	5	3	0	1	0	1	0.658	0.337	0
3607806	0	5	4	0	1	0	0	0.779	0.427	0
2458488	0	6	6	0	1	0	2	0.755	0.755	0
6277466	0	4	4	0	1	0	0	0	0.447	1
8501558	0	3	3	0	1	0	1	0.323	0.286	0
3499474	0	5	3	0	1	0	0	0	0.155	0
6864551	0	4	3	0	1	0	1	0.074	0.213	0
1032979	0	5	4	0	1	0	16	0.938	0.093	0
8676492	0	3	4	0	1	0	5	0.154	0.371	1
6459307	0	5	3	0	0	2	15	1	0.438	0
2074107	0	2	3	0	1	0	0	1	0.336	0
6120941	0	5	3	0	1	0	0	0.718	0.204	0
9433516	0	5	4	0	1	0	0	0.576	0.497	0
934135	0	3	3	0	1	25	33	0.81	0.374	0
9364831	0	4	4	0	1	0	0	0.936	0.208	0
7408404	0	4	4	0	1	0	0	0.558	0.546	0
899159	0	5	7	0	1	0	0	0.09	0.059	0
511249	0	6	15	0	1	0	5	0.886	0.372	0
5803009	0	5	3	0	1	0	4	0.941	0.637	0
1363806	0	5	3	0	1	0	7	1	0.326	0
6604650	0	3	9	0	1	0	0	0.896	0.214	1
9705182	0	4	4	0	1	0	0	0.973	0.461	0
9636253	0	6	3	0	1	0	9	0.759	0.486	0
732561	0	4	3	0	1	0	0	0.924	0.076	1
4601611	0	3	3	0	1	0	0	0	0.084	0
9429017	0	3	84	0	0	0	0	0.373	0.205	1
4530340	0	2	19	3	1	0	0	0.007	0.939	1
1342864	0	4	3	0	0	0	0	0.346	0.256	0
9265110	0	4	3	0	1	0	0	0.371	0.411	0
5273115	0	2	23	0	1	0	0	0	0.056	0
4265107	0	6	4	5	1	0	0	1	0.256	0
8796625	0	2	4	0	1	0	1	0.266	0.668	0
650927	0	5	3	0	1	0	16	0.906	0.268	0
7406450	0	4	3	0	1	0	0	1	0.396	0
9534144	0	2	57	0	1	0	1	0.986	0.492	0
2178911	0	3	4	0	1	0	0	0.801	0.883	0
1558935	0	2	4	0	1	0	0	0.453	0.647	0
8374659	0	3	4	0	1	0	0	0.712	0.283	0
5469667	0	5	3	0	1	0	0	0.367	0.643	0
209333	0	4	3	0	1	0	5	0.935	0.386	0
1526965	0	2	4	0	1	0	0	0.058	0.602	1
5530135	0	2	4	0	1	0	0	0.709	0.363	0
7054864	0	4	3	0	1	0	0	0.972	0.738	0
5178967	0	4	95	0	1	0	0	0.514	0.323	0
3068920	0	4	3	15	0	0	1	0.802	0.555	0
8837165	0	3	3	0	1	0	0	0.097	0.651	0
6286518	0	4	92	0	1	0	0	0.556	0.316	0
8084866	0	4	3	0	0	0	0	0.287	0.867	0
5241445	0	3	3	0	1	0	0	0.889	0.298	0
6469024	0	4	5	0	1	0	0	0.577	0.264	0
451995	0	5	3	0	1	0	0	0.066	0.408	1
7929275	0	3	3	0	1	0	0	0.866	0.273	0
5083141	0	6	3	0	1	0	0	0.448	0.735	0
8261659	0	4	4	0	1	0	0	0.097	0.619	0
9830508	0	4	3	0	1	0	0	0.934	0.222	0
9980511	0	4	4	0	1	0	0	0.833	0.07	0
4644265	0	5	2	0	1	0	0	0.39	0.625	0
5546243	0	4	3	0	1	0	0	1	0.594	0
6324818	0	4	3	0	1	0	0	0.163	0.281	0
2123226	0	3	4	0	1	0	2	0.764	0.883	1
5795415	0	5	3	0	1	0	0	1	0.268	0
3722126	0	6	3	0	1	0	0	0.966	0.276	0
3058793	0	3	3	0	1	0	0	0.512	0.522	0
3938828	0	5	4	0	1	1	0	0.537	0.156	0
3361312	0	4	2	0	1	0	0	0.501	0.192	0
6578113	0	5	3	0	1	0	0	0.731	0.2	0
4468705	0	6	4	0	1	2	12	0.886	0.583	1
9759048	0	5	4	0	1	2	0	0.909	0.92	0
4472212	0	5	4	0	1	1	0	0.867	0.71	0
4033861	0	3	3	0	0	0	0	0.269	0.036	0
4588327	0	6	6	0	1	0	4	0.285	0.642	0
3522380	0	5	4	0	1	0	0	0.99	0.356	0
2631389	0	5	4	0	1	0	0	1	0.701	0
9547427	0	4	4	0	1	0	0	0.813	0.497	0
4134065	0	5	4	0	1	0	0	0.567	0.123	0
7553015	0	4	3	0	1	0	2	1	0.269	0
3470161	0	5	9	0	1	0	0	0.816	0.254	0
7723976	0	4	3	0	1	0	0	0.181	0.199	0
9746430	0	6	17	0	1	0	0	0.034	0.281	0
5470449	0	4	3	0	1	0	0	0.992	0.17	0
4137438	0	5	3	0	1	0	0	0.69	0.445	0
5515655	0	6	4	0	1	0	2	0.171	0.483	0
4127098	0	4	3	0	1	0	0	0.468	0.324	0
5506880	0	4	3	0	1	0	0	0.631	0.302	0
4633567	0	7	3	0	1	0	0	0.63	0.178	0
7487850	0	3	4	0	1	0	0	0.957	0.604	1
4537652	0	3	2	3	1	0	0	0.392	0.192	0
8151615	0	3	4	0	1	0	0	0	0.144	0
9182530	0	1	4	0	0	0	0	1	0.6	0
6357040	0	2	7	0	1	0	0	0.388	0.546	0
2252272	0	3	4	0	1	0	0	0.087	0.24	0
6301177	0	4	7	0	1	0	0	0.849	0.271	0
7448257	0	2	3	0	1	0	5	0.225	0.501	0
8598002	0	6	3	0	1	0	0	0.597	0.125	0
5196699	0	4	3	0	1	0	0	0.217	0.396	0
7474963	0	5	3	0	1	0	2	0.227	0.635	0
5687005	0	5	3	0	1	0	0	0.839	0	0
839763	0	3	4	0	1	0	0	0.26	0.424	0
7500835	0	6	3	0	1	0	1	0.306	0.521	0
3856753	0	6	2	0	0	0	1	1	0.641	0
4250124	0	4	8	0	1	0	0	0	0	0
8022493	0	6	3	0	1	0	0	0	0	0
819137	0	3	3	0	1	0	0	0.267	0.648	1
8542285	0	3	4	0	1	0	0	0.117	0.468	0
9441991	0	5	13	0	0	0	0	0.908	0.93	0
6713580	0	3	4	0	1	0	0	0.972	0.606	0
4638169	0	3	2	0	1	0	0	0.657	0.398	0
7232407	0	3	3	0	1	0	0	0.802	0.263	0
5260726	0	4	4	2	1	0	0	0.782	0.778	0
7936718	0	5	3	0	1	0	0	0.919	0.188	0
6735490	0	5	4	0	1	0	0	0.501	0.383	0
4878440	0	5	4	0	1	0	3	0.131	0.562	0
611936	0	3	3	0	1	0	2	0.291	0.817	0
7211479	0	7	4	0	1	0	0	0.412	0.922	0
571887	0	3	3	0	1	0	0	1	0.765	0
4445560	0	1	4	0	0	0	0	0.308	0.067	0
4888236	0	4	3	0	1	0	0	0.223	0.373	0
8943476	0	5	2	0	1	0	0	0.729	0.174	0
5229188	0	5	3	0	1	0	0	0.953	0.256	0
6992931	0	5	3	0	1	0	0	0.96	0.49	0
2067915	0	4	41	0	1	13	2	0.312	0.629	0
442980	0	7	4	0	1	0	0	0.059	0.634	0
2463431	0	5	5	0	1	0	0	0.728	0.089	0
4195983	0	3	3	0	1	0	0	0.542	0.362	0
9914824	0	5	3	0	1	0	0	0.974	0.916	0
2928508	0	5	3	0	1	2	0	1	0.919	0
8972385	0	2	5	0	1	0	0	0.962	0.427	0
5060498	0	3	3	0	1	0	1	0.236	0.248	0
2465039	0	3	3	0	1	0	0	0.578	0.314	0
7853080	0	5	4	0	1	0	0	1	0.473	0
8057287	0	6	2	0	1	0	0	0	0	0
3396385	0	6	4	0	1	0	0	0.568	0.179	0
882163	0	4	4	0	1	0	0	0.41	0.334	0
140453	0	6	3	0	1	0	0	1	0.429	0
2280870	0	5	3	0	1	0	0	0.93	0.229	1
1970632	1	4	4	0	1	0	0	0	0.161	0
6105688	0	2	3	5	1	0	0	0.795	0.422	0
9095909	1	4	7	25	0	0	0	0.32	0.054	0
988508	0	5	4	0	1	0	3	0.613	0.543	0
2857296	0	6	3	0	1	0	0	0.075	0.285	0
1710843	0	3	4	0	1	0	0	0.887	0.421	0
6031807	0	3	4	0	1	0	1	0.03	0.685	0
8473537	0	3	4	0	1	0	0	0.247	0.161	0
835990	0	3	4	0	1	0	0	0.872	0.358	0
1950878	0	3	3	0	1	0	0	0.699	0.545	1
